code,system
14GB.00,readv2
N330.00,readv2
N330100,readv2
N330400,readv2
N330A00,readv2
N330C00,readv2
N330D00,readv2
N330z00,readv2
102730.0,med
11503.0,med
12673.0,med
14967.0,med
16307.0,med
16857.0,med
17377.0,med
18825.0,med
19048.0,med
24093.0,med
25650.0,med
27597.0,med
277.0,med
31580.0,med
3346.0,med
33526.0,med
34798.0,med
36432.0,med
38395.0,med
39217.0,med
39334.0,med
4013.0,med
40428.0,med
41755.0,med
42354.0,med
45736.0,med
46894.0,med
48772.0,med
57301.0,med
5841.0,med
62702.0,med
68019.0,med
70349.0,med
93497.0,med
93655.0,med
93705.0,med
93981.0,med
96342.0,med
9700.0,med
58EG.00,readv2
58EV.00,readv2
58EM.00,readv2
N331800,readv2
N331J00,readv2
66a..00,readv2
9Od0.00,readv2
9Od2.00,readv2
9Od8.00,readv2
9Od9.00,readv2
9Od..00,readv2
9kj..00,readv2
9Od3.00,readv2
9Od4.00,readv2
9Od5.00,readv2
9Od6.00,readv2
9Od7.00,readv2
9kj0.00,readv2
N330500,readv2
N331500,readv2
N330000,readv2
NyuB800,readv2
N330200,readv2
N331B00,readv2
N330300,readv2
N331600,readv2
N330600,readv2
N331200,readv2
N330700,readv2
N331400,readv2
N330B00,readv2
N331300,readv2
N331900,readv2
N331K00,readv2
N331A00,readv2
N331H00,readv2
N331L00,readv2
N331M00,readv2
N331N00,readv2
N331M11,readv2
N331N11,readv2
N374600,readv2
NyuB000,readv2
NyuB100,readv2
NyuB200,readv2
102017.0,med
105290.0,med
11603.0,med
25534.0,med
36796.0,med
61121.0,med
65163.0,med
68122.0,med
92887.0,med
93455.0,med
96779.0,med
98433.0,med
98760.0,med
99817.0,med
M80,icd10
M81,icd10
M82,icd10